,type,start_time,end_time
7313,1,61694,61696
7314,2,61697,61700
7315,3,61714,61718
7316,10,61718,61729
7317,1,61728,61730
7318,3,61731,61735
7319,13,61737,61751
7320,1,61741,61743
7321,1,61748,61750
7322,2,61755,61758
7323,1,61758,61760
7324,1,61761,61763
7325,1,61766,61768
7326,3,61772,61776
7327,8,61773,61782
7328,17,61778,61796
7329,17,61799,61817
7330,2,61801,61804
7331,5,61804,61810
7332,1,61805,61807
7333,1,61816,61818
7334,1,61834,61836
7335,2,61835,61838
7336,1,61842,61844
7337,4,61844,61849
7338,2,61850,61853
7339,4,61861,61866
7340,5,61865,61871
7341,1,61870,61872
7342,4,61872,61877
7343,2,61872,61875
7344,6,61877,61884
7345,6,61880,61887
7346,6,61880,61887
7347,8,61890,61899
7348,1,61891,61893
7349,1,61896,61898
7350,16,61925,61942
7351,1,61952,61954
7352,1,61956,61958
7353,3,61963,61967
7354,2,61964,61967
7355,9,61967,61977
7356,1,61971,61973
7357,1,61973,61975
7358,7,61976,61984
7359,1,61978,61980
7360,1,61993,61995
7361,4,62021,62026
7362,11,62029,62041
7363,1,62031,62033
7364,12,62039,62052
7365,11,62058,62070
7366,2,62059,62062
7367,19,62064,62084
7368,12,62072,62085
7369,2,62073,62076
7370,13,62083,62097
7371,2,62087,62090
7372,3,62093,62097
7373,13,62104,62118
7374,8,62110,62119
7375,3,62112,62116
7376,14,62122,62137
7377,1,62155,62157
7378,7,62169,62177
7379,2,62169,62172
7380,1,62189,62191
7381,1,62190,62192
7382,12,62222,62235
7383,9,62243,62253
7384,1,62256,62258
7385,4,62257,62262
7386,1,62261,62263
7387,6,62272,62279
7388,7,62275,62283
7389,2,62276,62279
7390,9,62299,62309
7391,11,62304,62316
7392,3,62313,62317
7393,4,62323,62328
7394,16,62323,62340
7395,1,62331,62333
7396,1,62380,62382
7397,2,62384,62387
7398,6,62393,62400
7399,7,62412,62420
7400,3,62413,62417
7401,5,62417,62423
7402,8,62438,62447
7403,13,62454,62468
7404,1,62464,62466
7405,8,62466,62475
7406,9,62470,62480
7407,1,62474,62476
7408,5,62489,62495
7409,4,62489,62494
7410,6,62502,62509
7411,2,62508,62511
7412,2,62512,62515
7413,1,62534,62536
7414,1,62541,62543
7415,2,62547,62550
7416,5,62550,62556
7417,12,62564,62577
7418,6,62580,62587
7419,1,62583,62585
7420,1,62585,62587
7421,2,62588,62591
7422,4,62594,62599
7423,20,62597,62618
7424,2,62597,62600
7425,1,62606,62608
7426,2,62630,62633
7427,1,62640,62642
7428,1,62645,62647
7429,12,62646,62659
7430,1,62648,62650
7431,5,62675,62681
7432,16,62680,62697
7433,4,62687,62692
7434,1,62700,62702
7435,20,62710,62731
7436,3,62711,62715
7437,1,62733,62735
7438,5,62734,62740
7439,1,62736,62738
7440,6,62739,62746
7441,16,62746,62763
7442,3,62754,62758
7443,9,62760,62770
7444,2,62768,62771
7445,15,62768,62784
7446,7,62769,62777
7447,1,62771,62773
7448,18,62774,62793
7449,2,62779,62782
7450,1,62788,62790
7451,9,62797,62807
7452,6,62818,62825
7453,5,62833,62839
7454,5,62837,62843
7455,1,62844,62846
7456,2,62851,62854
7457,1,62863,62865
7458,1,62863,62865
7459,1,62891,62893
7460,5,62892,62898
7461,7,62894,62902
7462,4,62900,62905
7463,1,62903,62905
7464,3,62908,62912
7465,16,62917,62934
7466,1,62919,62921
7467,3,62922,62926
7468,5,62940,62946
7469,18,62944,62963
7470,2,62956,62959
7471,6,62965,62972
7472,4,62982,62987
7473,2,62991,62994
7474,5,62995,63001
7475,11,63006,63018
7476,4,63012,63017
7477,4,63029,63034
7478,16,63043,63060
7479,1,63044,63046
7480,1,63058,63060
7481,4,63060,63065
7482,11,63066,63078
7483,1,63086,63088
7484,6,63098,63105
7485,5,63142,63148
7486,1,63151,63153
7487,5,63167,63173
7488,8,63169,63178
7489,5,63214,63220
7490,7,63215,63223
7491,2,63233,63236
7492,4,63236,63241
7493,8,63242,63251
7494,2,63272,63275
7495,1,63277,63279
7496,4,63293,63298
7497,6,63300,63307
7498,16,63303,63320
7499,7,63305,63313
7500,1,63309,63311
7501,1,63312,63314
7502,16,63320,63337
7503,3,63323,63327
7504,4,63326,63331
7505,1,63330,63332
7506,3,63334,63338
7507,1,63336,63338
7508,1,63349,63351
7509,1,63354,63356
7510,1,63356,63358
7511,1,63363,63365
7512,2,63379,63382
7513,2,63389,63392
7514,7,63393,63401
7515,11,63401,63413
7516,1,63417,63419
7517,1,63427,63429
7518,1,63446,63448
7519,7,63447,63455
7520,1,63458,63460
7521,2,63458,63461
7522,8,63471,63480
7523,15,63471,63487
7524,5,63474,63480
7525,1,63476,63478
7526,15,63480,63496
7527,10,63488,63499
7528,3,63490,63494
7529,1,63493,63495
7530,1,63504,63506
7531,18,63522,63541
7532,6,63523,63530
7533,4,63526,63531
7534,5,63540,63546
7535,13,63544,63558
7536,12,63547,63560
7537,7,63552,63560
7538,1,63555,63557
7539,2,63557,63560
7540,4,63564,63569
7541,15,63571,63587
7542,2,63591,63594
7543,4,63617,63622
7544,7,63635,63643
7545,6,63638,63645
7546,1,63651,63653
7547,10,63651,63662
7548,1,63657,63659
7549,3,63681,63685
7550,8,63691,63700
7551,3,63705,63709
7552,10,63705,63716
7553,2,63709,63712
7554,10,63723,63734
7555,1,63730,63732
7556,1,63767,63769
7557,1,63769,63771
7558,8,63776,63785
7559,1,63782,63784
7560,2,63793,63796
7561,2,63799,63802
7562,1,63799,63801
7563,3,63802,63806
7564,7,63813,63821
7565,14,63816,63831
7566,3,63829,63833
7567,8,63837,63846
7568,1,63842,63844
7569,1,63848,63850
7570,2,63854,63857
7571,1,63859,63861
7572,3,63860,63864
7573,1,63869,63871
7574,2,63886,63889
7575,1,63890,63892
7576,5,63893,63899
7577,1,63908,63910
7578,6,63910,63917
7579,20,63920,63941
7580,12,63933,63946
7581,16,63939,63956
7582,9,63954,63964
7583,1,63955,63957
7584,1,63961,63963
7585,5,63972,63978
7586,1,63978,63980
7587,1,63995,63997
7588,3,64010,64014
7589,5,64015,64021
7590,5,64032,64038
7591,3,64038,64042
7592,5,64044,64050
7593,3,64053,64057
7594,5,64063,64069
7595,16,64072,64089
7596,1,64082,64084
7597,4,64091,64096
7598,1,64094,64096
7599,1,64111,64113
7600,4,64112,64117
7601,16,64134,64151
7602,8,64141,64150
7603,1,64145,64147
7604,1,64149,64151
7605,5,64190,64196
7606,2,64194,64197
7607,4,64195,64200
7608,7,64207,64215
7609,9,64220,64230
7610,15,64225,64241
7611,8,64228,64237
7612,3,64233,64237
7613,2,64237,64240
7614,2,64247,64250
7615,2,64264,64267
7616,9,64268,64278
7617,5,64274,64280
7618,14,64308,64323
7619,1,64316,64318
7620,5,64334,64340
7621,2,64338,64341
7622,2,64348,64351
7623,3,64350,64354
7624,13,64351,64365
7625,1,64355,64357
7626,2,64365,64368
7627,8,64367,64376
7628,1,64377,64379
7629,2,64378,64381
7630,18,64388,64407
7631,1,64395,64397
7632,1,64402,64404
7633,1,64405,64407
7634,8,64407,64416
7635,10,64413,64424
7636,5,64421,64427
7637,7,64423,64431
7638,8,64452,64461
7639,11,64455,64467
7640,9,64460,64470
7641,2,64461,64464
7642,4,64465,64470
7643,1,64474,64476
7644,8,64486,64495
7645,1,64487,64489
7646,10,64511,64522
7647,3,64519,64523
7648,1,64524,64526
7649,1,64534,64536
7650,6,64552,64559
7651,15,64566,64582
7652,10,64581,64592
7653,1,64583,64585
7654,1,64590,64592
7655,2,64595,64598
7656,20,64596,64617
7657,1,64598,64600
7658,10,64603,64614
7659,3,64603,64607
7660,3,64608,64612
7661,16,64608,64625
7662,13,64616,64630
7663,20,64619,64640
7664,11,64628,64640
7665,14,64629,64644
7666,1,64632,64634
7667,12,64633,64646
7668,10,64639,64650
7669,9,64641,64651
7670,15,64644,64660
7671,9,64646,64656
7672,1,64649,64651
7673,11,64656,64668
7674,1,64662,64664
7675,4,64669,64674
7676,8,64675,64684
7677,20,64675,64696
7678,2,64683,64686
7679,9,64684,64694
7680,12,64698,64711
7681,1,64702,64704
7682,15,64730,64746
7683,7,64730,64738
7684,19,64739,64759
7685,3,64744,64748
7686,1,64747,64749
7687,19,64754,64774
7688,1,64757,64759
7689,20,64773,64794
7690,2,64780,64783
7691,1,64787,64789
7692,2,64796,64799
7693,8,64800,64809
7694,18,64819,64838
7695,2,64831,64834
7696,1,64836,64838
7697,11,64847,64859
7698,4,64849,64854
7699,9,64864,64874
7700,3,64872,64876
7701,6,64880,64887
7702,3,64906,64910
7703,10,64912,64923
7704,18,64924,64943
7705,6,64925,64932
7706,9,64948,64958
7707,1,64951,64953
7708,12,64954,64967
7709,5,64965,64971
7710,4,64969,64974
7711,1,64984,64986
7712,3,64986,64990
7713,3,65014,65018
7714,1,65021,65023
7715,20,65022,65043
7716,2,65030,65033
7717,1,65039,65041
7718,3,65043,65047
7719,8,65045,65054
7720,5,65052,65058
7721,10,65059,65070
7722,6,65060,65067
7723,2,65072,65075
7724,7,65082,65090
7725,2,65084,65087
7726,1,65134,65136
7727,7,65136,65144
7728,2,65154,65157
7729,1,65158,65160
7730,1,65179,65181
7731,1,65181,65183
7732,1,65182,65184
7733,1,65183,65185
7734,1,65185,65187
7735,1,65189,65191
7736,2,65191,65194
7737,1,65198,65200
7738,4,65210,65215
7739,11,65212,65224
7740,1,65223,65225
7741,19,65224,65244
7742,5,65224,65230
7743,1,65245,65247
7744,1,65266,65268
7745,1,65281,65283
7746,3,65286,65290
7747,3,65291,65295
7748,2,65293,65296
7749,1,65304,65306
7750,11,65308,65320
7751,10,65317,65328
7752,10,65324,65335
7753,3,65329,65333
7754,12,65344,65357
7755,2,65353,65356
7756,1,65354,65356
7757,11,65372,65384
7758,6,65375,65382
7759,12,65377,65390
7760,1,65391,65393
7761,2,65393,65396
7762,6,65399,65406
7763,2,65412,65415
7764,1,65412,65414
7765,1,65413,65415
7766,2,65417,65420
7767,10,65424,65435
7768,2,65450,65453
7769,2,65457,65460
7770,6,65463,65470
7771,7,65486,65494
7772,20,65489,65510
7773,7,65490,65498
7774,1,65490,65492
7775,1,65492,65494
7776,4,65496,65501
7777,1,65499,65501
7778,12,65513,65526
7779,6,65519,65526
7780,1,65522,65524
7781,1,65541,65543
7782,6,65546,65553
7783,11,65556,65568
7784,4,65557,65562
7785,7,65561,65569
7786,16,65567,65584
7787,16,65582,65599
7788,2,65587,65590
7789,3,65588,65592
7790,2,65601,65604
7791,1,65605,65607
7792,1,65615,65617
7793,1,65641,65643
7794,3,65642,65646
7795,6,65646,65653
7796,2,65647,65650
7797,5,65652,65658
7798,3,65656,65660
7799,17,65667,65685
7800,14,65667,65682
7801,3,65673,65677
7802,15,65681,65697
7803,2,65683,65686
7804,3,65684,65688
7805,1,65688,65690
7806,1,65701,65703
7807,1,65706,65708
7808,4,65710,65715
7809,9,65713,65723
7810,1,65720,65722
7811,2,65735,65738
7812,6,65737,65744
7813,2,65739,65742
7814,2,65741,65744
7815,7,65743,65751
7816,1,65752,65754
7817,1,65764,65766
7818,1,65775,65777
7819,17,65780,65798
7820,7,65784,65792
7821,2,65784,65787
7822,1,65787,65789
7823,11,65790,65802
7824,12,65805,65818
7825,2,65814,65817
7826,4,65816,65821
7827,8,65820,65829
7828,1,65851,65853
7829,12,65859,65872
7830,1,65862,65864
7831,3,65869,65873
7832,5,65880,65886
7833,15,65885,65901
7834,6,65896,65903
7835,18,65902,65921
7836,20,65922,65943
7837,1,65926,65928
7838,16,65937,65954
7839,1,65938,65940
7840,2,65939,65942
7841,3,65941,65945
7842,1,65961,65963
7843,2,65976,65979
7844,13,65988,66002
7845,2,65996,65999
7846,3,66002,66006
7847,4,66004,66009
7848,7,66004,66012
7849,4,66005,66010
7850,1,66009,66011
7851,1,66013,66015
7852,2,66023,66026
7853,11,66034,66046
7854,1,66040,66042
7855,1,66047,66049
7856,5,66071,66077
7857,5,66082,66088
7858,12,66085,66098
7859,9,66101,66111
7860,5,66110,66116
7861,5,66130,66136
7862,4,66171,66176
7863,4,66184,66189
7864,1,66185,66187
7865,1,66198,66200
7866,3,66207,66211
7867,1,66207,66209
7868,1,66215,66217
7869,1,66216,66218
7870,6,66217,66224
7871,1,66218,66220
7872,4,66235,66240
7873,1,66237,66239
7874,18,66251,66270
7875,9,66255,66265
7876,1,66266,66268
7877,10,66272,66283
7878,2,66274,66277
7879,11,66277,66289
7880,5,66282,66288
7881,2,66303,66306
7882,2,66308,66311
7883,16,66309,66326
7884,13,66313,66327
7885,9,66321,66331
7886,3,66324,66328
7887,12,66326,66339
7888,7,66337,66345
7889,4,66348,66353
7890,1,66358,66360
7891,1,66362,66364
7892,2,66366,66369
7893,16,66378,66395
7894,3,66379,66383
7895,10,66388,66399
7896,1,66395,66397
7897,1,66414,66416
7898,1,66425,66427
7899,1,66432,66434
7900,1,66438,66440
7901,3,66465,66469
7902,2,66469,66472
7903,4,66472,66477
7904,2,66476,66479
7905,1,66488,66490
7906,1,66490,66492
7907,3,66495,66499
7908,12,66502,66515
7909,12,66504,66517
7910,17,66506,66524
7911,12,66513,66526
7912,4,66518,66523
7913,18,66529,66548
7914,14,66530,66545
7915,13,66533,66547
7916,4,66533,66538
7917,4,66534,66539
7918,1,66541,66543
7919,19,66543,66563
7920,1,66544,66546
7921,3,66559,66563
7922,4,66591,66596
7923,17,66597,66615
7924,16,66601,66618
7925,5,66615,66621
7926,11,66625,66637
7927,2,66627,66630
7928,1,66628,66630
7929,2,66645,66648
7930,10,66652,66663
7931,2,66688,66691
7932,1,66692,66694
7933,9,66696,66706
7934,9,66697,66707
7935,1,66709,66711
7936,5,66709,66715
7937,2,66712,66715
7938,1,66721,66723
7939,6,66727,66734
7940,3,66727,66731
7941,14,66730,66745
7942,10,66761,66772
7943,1,66771,66773
7944,1,66775,66777
7945,1,66781,66783
7946,1,66788,66790
7947,10,66800,66811
7948,12,66803,66816
7949,6,66804,66811
7950,4,66805,66810
7951,1,66809,66811
7952,2,66817,66820
7953,1,66823,66825
7954,5,66823,66829
7955,7,66827,66835
7956,1,66833,66835
7957,2,66834,66837
7958,3,66840,66844
7959,8,66858,66867
7960,18,66892,66911
7961,1,66899,66901
7962,13,66901,66915
7963,6,66902,66909
7964,1,66902,66904
7965,3,66922,66926
7966,2,66935,66938
7967,7,66937,66945
7968,13,66941,66955
7969,1,66944,66946
7970,4,66953,66958
7971,13,66962,66976
7972,9,66967,66977
7973,2,66997,67000
7974,7,66999,67007
7975,1,67008,67010
7976,1,67009,67011
7977,3,67014,67018
7978,1,67025,67027
7979,1,67028,67030
7980,4,67029,67034
7981,1,67038,67040
7982,19,67041,67061
7983,12,67041,67054
7984,10,67065,67076
7985,4,67072,67077
7986,6,67099,67106
7987,10,67112,67123
7988,1,67112,67114
7989,2,67117,67120
7990,8,67121,67130
7991,4,67133,67138
7992,2,67145,67148
7993,7,67152,67160
7994,4,67154,67159
7995,11,67160,67172
7996,6,67161,67168
7997,18,67171,67190
7998,6,67187,67194
7999,1,67190,67192
8000,7,67194,67202
8001,3,67195,67199
8002,6,67209,67216
8003,5,67217,67223
8004,2,67219,67222
8005,11,67221,67233
8006,1,67223,67225
8007,3,67233,67237
8008,1,67233,67235
8009,2,67237,67240
8010,1,67243,67245
8011,1,67253,67255
8012,1,67254,67256
8013,1,67256,67258
8014,2,67261,67264
8015,4,67265,67270
8016,4,67268,67273
8017,5,67273,67279
8018,11,67279,67291
8019,5,67282,67288
8020,1,67293,67295
8021,1,67301,67303
8022,9,67307,67317
8023,12,67323,67336
8024,1,67326,67328
8025,19,67341,67361
8026,11,67352,67364
8027,18,67357,67376
8028,2,67373,67376
8029,5,67373,67379
8030,1,67395,67397
8031,2,67396,67399
8032,9,67401,67411
8033,2,67406,67409
8034,9,67413,67423
8035,1,67449,67451
8036,4,67449,67454
8037,2,67462,67465
8038,2,67483,67486
8039,1,67513,67515
8040,3,67526,67530
8041,6,67536,67543
8042,1,67539,67541
8043,1,67549,67551
8044,6,67558,67565
8045,11,67578,67590
8046,19,67580,67600
8047,5,67588,67594
8048,1,67600,67602
8049,2,67601,67604
8050,4,67604,67609
8051,1,67606,67608
8052,14,67609,67624
8053,4,67609,67614
8054,14,67614,67629
8055,3,67642,67646
8056,17,67645,67663
8057,2,67656,67659
8058,1,67658,67660
8059,4,67686,67691
8060,1,67694,67696
8061,7,67699,67707
8062,2,67701,67704
8063,2,67709,67712
8064,2,67721,67724
8065,9,67729,67739
8066,1,67753,67755
8067,3,67758,67762
8068,10,67763,67774
8069,12,67763,67776
8070,1,67764,67766
8071,1,67779,67781
8072,9,67787,67797
8073,1,67804,67806
8074,15,67809,67825
8075,10,67823,67834
8076,2,67828,67831
8077,1,67836,67838
8078,2,67837,67840
8079,1,67841,67843
8080,1,67841,67843
8081,1,67853,67855
8082,3,67855,67859
8083,1,67870,67872
8084,9,67871,67881
8085,1,67892,67894
8086,15,67896,67912
8087,3,67897,67901
8088,1,67904,67906
8089,3,67919,67923
8090,19,67924,67944
8091,1,67942,67944
8092,3,67942,67946
8093,7,67945,67953
8094,1,67955,67957
8095,4,67968,67973
8096,10,67968,67979
8097,5,67974,67980
8098,1,67987,67989
8099,15,67997,68013
8100,18,68009,68028
8101,2,68027,68030
8102,2,68028,68031
8103,16,68028,68045
8104,2,68029,68032
8105,12,68045,68058
8106,1,68056,68058
8107,1,68062,68064
8108,1,68072,68074
8109,9,68081,68091
8110,3,68130,68134
8111,20,68135,68156
8112,3,68136,68140
8113,1,68144,68146
8114,1,68154,68156
8115,5,68160,68166
8116,2,68161,68164
8117,11,68180,68192
8118,5,68183,68189
8119,5,68187,68193
8120,6,68192,68199
8121,1,68196,68198
8122,2,68212,68215
8123,2,68223,68226
8124,1,68224,68226
8125,2,68227,68230
8126,4,68238,68243
8127,1,68241,68243
8128,9,68244,68254
8129,4,68250,68255
8130,3,68257,68261
8131,3,68263,68267
8132,13,68264,68278
8133,1,68265,68267
8134,4,68276,68281
8135,3,68283,68287
8136,2,68303,68306
8137,7,68321,68329
8138,13,68326,68340
8139,11,68331,68343
8140,5,68346,68352
8141,5,68348,68354
8142,1,68366,68368
8143,18,68369,68388
8144,8,68373,68382
8145,1,68374,68376
8146,1,68378,68380
8147,2,68384,68387
8148,1,68387,68389
8149,14,68398,68413
8150,2,68406,68409
8151,5,68409,68415
8152,1,68410,68412
8153,2,68410,68413
8154,1,68415,68417
8155,2,68418,68421
8156,1,68423,68425
8157,1,68433,68435
8158,1,68454,68456
8159,6,68463,68470
8160,11,68463,68475
8161,14,68465,68480
8162,14,68479,68494
8163,6,68481,68488
8164,1,68488,68490
8165,1,68490,68492
8166,1,68491,68493
8167,1,68494,68496
8168,2,68512,68515
8169,5,68518,68524
8170,1,68522,68524
8171,1,68525,68527
8172,1,68530,68532
8173,1,68541,68543
8174,4,68543,68548
8175,1,68545,68547
8176,2,68550,68553
8177,1,68554,68556
8178,1,68582,68584
8179,3,68584,68588
8180,1,68592,68594
8181,1,68594,68596
8182,3,68598,68602
8183,1,68603,68605
8184,3,68606,68610
8185,1,68608,68610
8186,1,68625,68627
8187,3,68632,68636
8188,3,68642,68646
8189,1,68673,68675
8190,2,68706,68709
8191,2,68707,68710
8192,2,68712,68715
8193,1,68743,68745
8194,1,68744,68746
8195,1,68758,68760
8196,7,68779,68787
8197,8,68779,68788
8198,2,68785,68788
8199,7,68787,68795
8200,12,68822,68835
8201,1,68832,68834
8202,19,68839,68859
8203,3,68840,68844
8204,5,68840,68846
8205,17,68855,68873
8206,1,68873,68875
8207,3,68880,68884
8208,9,68883,68893
8209,1,68897,68899
8210,3,68904,68908
8211,19,68907,68927
8212,1,68907,68909
8213,13,68922,68936
8214,2,68923,68926
8215,12,68924,68937
8216,3,68927,68931
8217,3,68932,68936
8218,1,68935,68937
8219,1,68942,68944
8220,1,68945,68947
8221,6,68949,68956
8222,4,68949,68954
8223,2,68958,68961
8224,16,68958,68975
8225,1,68970,68972
8226,3,68985,68989
8227,5,68991,68997
8228,11,69015,69027
8229,3,69024,69028
8230,10,69025,69036
8231,15,69039,69055
8232,2,69040,69043
8233,15,69044,69060
8234,1,69045,69047
8235,3,69046,69050
8236,7,69046,69054
8237,3,69051,69055
8238,4,69051,69056
8239,1,69060,69062
8240,1,69066,69068
8241,7,69068,69076
8242,3,69075,69079
8243,2,69075,69078
8244,7,69076,69084
8245,7,69078,69086
8246,4,69087,69092
8247,1,69096,69098
8248,9,69107,69117
8249,9,69110,69120
8250,12,69111,69124
8251,2,69114,69117
8252,1,69126,69128
8253,13,69141,69155
8254,1,69142,69144
8255,1,69144,69146
8256,2,69148,69151
8257,9,69157,69167
8258,1,69159,69161
8259,1,69160,69162
8260,5,69187,69193
8261,3,69206,69210
8262,20,69206,69227
8263,3,69209,69213
8264,2,69213,69216
8265,2,69224,69227
8266,1,69225,69227
8267,1,69237,69239
8268,5,69238,69244
8269,1,69241,69243
8270,1,69268,69270
8271,9,69282,69292
8272,14,69284,69299
8273,1,69297,69299
8274,3,69303,69307
8275,3,69321,69325
8276,10,69325,69336
8277,1,69337,69339
8278,3,69339,69343
8279,9,69339,69349
8280,16,69347,69364
8281,1,69348,69350
8282,5,69348,69354
8283,1,69363,69365
8284,5,69368,69374
8285,15,69375,69391
8286,1,69376,69378
8287,4,69383,69388
8288,12,69387,69400
8289,2,69399,69402
8290,4,69406,69411
8291,4,69418,69423
8292,1,69426,69428
8293,5,69432,69438
8294,2,69435,69438
8295,3,69436,69440
8296,1,69444,69446
8297,1,69457,69459
8298,2,69458,69461
8299,10,69485,69496
8300,6,69488,69495
8301,3,69493,69497
8302,15,69495,69511
8303,3,69516,69520
8304,11,69543,69555
8305,4,69551,69556
8306,4,69551,69556
8307,1,69554,69556
8308,10,69577,69588
8309,1,69580,69582
8310,12,69587,69600
8311,1,69596,69598
8312,1,69612,69614
8313,9,69615,69625
8314,10,69637,69648
8315,8,69642,69651
8316,3,69645,69649
8317,7,69647,69655
8318,4,69659,69664
8319,1,69661,69663
8320,9,69672,69682
8321,6,69679,69686
8322,7,69696,69704
8323,19,69697,69717
8324,1,69704,69706
8325,1,69706,69708
8326,15,69709,69725
8327,12,69724,69737
8328,5,69729,69735
8329,14,69729,69744
8330,4,69760,69765
8331,1,69769,69771
8332,6,69773,69780
8333,19,69780,69800
8334,2,69782,69785
8335,9,69787,69797
8336,3,69793,69797
8337,5,69796,69802
8338,12,69797,69810
8339,3,69807,69811
8340,1,69810,69812
8341,2,69816,69819
8342,18,69823,69842
8343,1,69841,69843
8344,13,69856,69870
8345,2,69856,69859
8346,1,69862,69864
8347,1,69866,69868
8348,7,69870,69878
8349,14,69883,69898
8350,2,69891,69894
8351,3,69912,69916
8352,1,69921,69923
8353,3,69922,69926
8354,6,69930,69937
8355,1,69932,69934
8356,4,69938,69943
8357,18,69941,69960
8358,2,69953,69956
8359,7,69956,69964
8360,3,69965,69969
8361,3,69975,69979
8362,4,69983,69988
8363,1,69994,69996
8364,1,69996,69998
8365,2,70017,70020
8366,11,70017,70029
8367,3,70029,70033
8368,13,70043,70057
8369,1,70059,70061
8370,15,70077,70093
8371,16,70105,70122
8372,1,70133,70135
8373,2,70155,70158
8374,2,70192,70195
8375,1,70193,70195
8376,5,70193,70199
8377,3,70205,70209
8378,3,70214,70218
8379,15,70218,70234
8380,5,70225,70231
8381,6,70226,70233
8382,1,70232,70234
8383,4,70238,70243
8384,1,70239,70241
8385,13,70243,70257
